created_at	comment_count	repost_count	text
2012-11-22 11:00:54	0	0	#渠道大讲堂#【赛门铁克“星星之火”赋能渠道伙伴】近日赛门铁克大中华区渠道事业部总经理王冰峰做客CBI渠道大讲堂，为渠道伙伴详述赛门铁克2012渠道深耕“星火计划”的活动内容，及赛门铁克渠道计划和策略，力图让合作伙伴看到一个更加立体的赛门铁克,请关注：http://t.cn/zjybvrN @云安全_赛门铁克 
2012-11-22 10:16:20	0	0	#IBM Boss下午茶#IBM式巴菲特午餐——“Boss下午茶”活动，精彩正在延续。握手区域伙伴，倾听渠道声音，您想和许伟利共品下午茶吗？快来http://t.cn/zlrQubf 在线竞拍，向IBM软件中国区大boss发出提问，赢得机会。更有幸运电话卡奖品等您拿！截止2012.11.30，抓紧时间，赶快参与吧~ @IBM中国渠道大学
2012-11-21 16:41:41	0	0	#CBI视点#【22家本土ISV加入IBM PureSystems阵营】IBM首次针对专家集成系统 PureSystems通过主题演讲、客户案例分析、Demo演示、合作伙伴解决方案介绍等形式展示了更整合、更优化、更适于创新，以及可以更快进行云部署的IBM PureSystems家族产品的强大功能和领先科技.....全文：http://t.cn/zjy45f4
2012-11-21 16:25:12	0	0	#CBI视点#【软件硬件化 赛门铁克加速一体机战略】昨日赛门铁克宣布推出其全新备份一体机NetBackup 5220和Backup Exec 3600。作为“备份更加完善，满足一切需求”计划的一部分，此系列搭载了赛门铁克今年早时发布的NetBackup 7.5及Backup Exec 2012软件版本......全文：http://t.cn/zjyUCGJ @苏朵朵
2012-11-21 10:07:28	0	0	#IBM Boss下午茶#IBM式巴菲特午餐——“Boss下午茶”活动，精彩正在延续。握手区域伙伴，倾听渠道声音，您想和许伟利共品下午茶吗？快来http://t.cn/zlrQubf 在线竞拍，向IBM软件中国区大boss发出提问，赢得机会。更有幸运电话卡奖品等您拿！截止2012.11.30，抓紧时间，赶快参与吧~@IBM中国
2012-11-20 14:00:23	0	0	#CBI视点#【Dell SonicWALL专注渠道 加速融入GCC】被Dell收购半年后，名称已经换做Dell SonicWALL近日首次中国媒体发声，并入戴尔软件部门后SonicWALL业务依旧正常运转且直线上升，并将坚持渠道销售带领其合作伙伴逐渐融入戴尔全球商业渠道（GCC）合作伙伴计划中......http://t.cn/zjL6yLk @戴尔中国
2012-11-20 13:00:44	0	0	#CBI专题#【封面专题：SaaS，渠道商的荒漠?】SaaS从诞生之日起，就给中小企业信息化带来希望，但依然让软件渠道商踌躇不前。是什么在阻碍渠道商前进的步伐,又是什么让SaaS供应商对渠道商若即若离？通过规模化量产以扩大利润的SaaS产业，何时才能荒漠变桑田 ......详细：http://t.cn/zjLxmlM @CBI牛漫 
2012-11-20 11:45:08	0	0	#渠道大讲堂#【升腾资讯：强化用户体验 提升渠道信心】近日，升腾资讯联合佳杰科技展开渠道招募和产品宣传活动，期间我们邀请到了升腾资讯桌面云市场部渠道经理魏尊做客《渠道大讲堂》，与大家一同聊聊本次渠道招募背后的故事。 敬请关注：http://t.cn/zj2HBPs @CBI牛漫  @郑凯Kay @CBI-刘燕 
2012-11-20 11:01:01	0	0	#渠道大讲堂#【联想加大资源投入 打造医疗渠道生态链】日前，CBINews记者采访了联想中国区大客户事业部医疗卫生行业总监瞿忠，他介绍了联想大举进入医疗行业的背景，搭建合作伙伴生态链的决心以及希望做整合平台的愿景。具体内容请关注：http://t.cn/zj2luG8 @联想 @瞿忠
2012-11-20 10:19:18	0	0	@电脑商情报 ： #IBM Boss下午茶#IBM式巴菲特午餐——“Boss下午茶”活动，精彩正在延续。握手区域伙伴，倾听渠道声音，您想和许伟利共品下午茶吗？快来http://t.cn/zlrQubf 在线竞拍，向IBM软件中国区大boss发出提问，赢得机会。更有幸运电话卡奖品等您拿！截止2012.11.30，赶快参与吧~ @中国云渠道
2012-11-18 11:07:44	0	0	#CBI视点#【解决方案成渠道增值转型之利器】无论供应商还是渠道商，如今都热衷于解决方案推送，销售方案已经成为一举多得的销售方式。对于供应商而言是掌控渠道的良好方式，对于渠道商而言最重要的莫过于利润的增加，并且可以通过解决方案稳固客户基础，提高打单效率......全文：http://t.cn/zjA313b
2012-11-16 13:00:34	0	0	#CBI视点#【云计算在图书管理中的新拓展】随着云计算技术的深入开发和实践，其在各个行业应用的研究内容也逐步向深入发展，并逐渐进入实践和理论相互促进共同发展的阶段。图书馆作为传播文化和社会教育机构,它的特殊性质就决定了它必须服务于社会......全文：http://t.cn/zjwoU6H @CBI申耀 
2012-11-16 12:00:50	0	0	#CBI视点#【区域SI如何以专业优势征战数据中心】对于专注在电源行业的SI来说，如今各行业中大大小小的数据中心建设成为新的掘金途径，然而以往单纯的UPS、空调产品的销售经验不足以满足数据中心时代IT建设的需求，区域电源商各凭本领为自身发展创造新的高潮......全文：http://t.cn/zjwX8JK @苏朵朵
2012-11-15 15:00:22	0	0	#CBI专题#【区域渠道方案营销大转型】正是方案营销展现出的客户黏性价值以及永序发展的业务模式，令得越来越多的区域渠道选择这一方向作为业务转型的发力点，分享到不同领域行业先机，也借助新业务的增长为其企业的未来发展打开一条新的蓝海通衢......【详细】http://t.cn/zjziOTs  
2012-12-5 14:19:26	0	0	#微体验#【爱普生WF-7521喷墨一体机评测】爱普生2012年的重点产品——WorkForce系列打印机曾令我们印象深刻，例如爱普生WorkForce Pro WP-4511多功能一体机。近日，我们完成了爱普生WF-7521喷墨一体机的评测，拥有A3+幅面的它设计同样出色。http://t.cn/zjMZ3N5
2012-12-5 10:36:19	0	0	#时尚酷品#【可兼容多种格式镜头的IO概念相机】IO概念相机由设计师Andre Pokhodzey设计，相机采用一块规格约为90×120mm传感器，可以拍摄9×10大画幅照片。多变的镜头卡口设计，使得这部相机还可以兼容135mm等多种格式的镜头。http://t.cn/zjIg02f
2012-12-3 15:52:17	0	0	#微体验#【惠普Compaq Pro 6300一体电脑测试】一体电脑已经在电子卖场中非常常见，在一、二级城市中一体电脑的销量甚至已经赶超了传统电脑。即便如此，企业中的商用一体电脑还并不多见。这次，就让我们一起来体验惠普针对企业用户推出的Compaq Pro 6300商用一体电脑吧。http://t.cn/zjf6ABI
2012-11-28 10:05:52	0	0	#微观察#【盛大文学选定IPO窗口】来自投行和盛大内部的消息显示，盛大文学已经选定再次赴美IPO的时间窗口。按计划，盛大文学将于明年4月上市，而美银美林继续担任承销商的角色。近期盛大文学在高管和业务层面均有相关调整。http://t.cn/zjqn4O3
2012-11-27 13:25:37	0	0	#时尚酷品#【头发发电！太阳能电池板"逆天"新技术】头发中的黑色素对光敏感吗?可以作导体吗?你可能从没这样思考过，但一个尼泊尔的18岁青年人刚刚发明了一项突破性的技术，利用头发取代太阳能电池板中的硅胶成分。http://t.cn/zjqwwBx
2012-11-26 9:11:25	0	0	#微观察#【运营商垄断手机阅读市场】继中国电信天翼视讯基地、游戏基地公司化改制之后，天翼阅读基地日前也在杭州宣布成立天翼阅读文化传播有限公司。该公司还宣布，将以上市为目标，明年起将积极引入外部资本，希望2014年实现盈利。http://t.cn/zjbH35d
2012-11-22 9:23:18	0	0	#微观察#【YY上市首日收报11.31美元涨8%】YY公司(Nasdaq:YY)昨晚在美国纳斯达克IPO上市，首个交易日开盘价10.5美元，收盘价11.31美元，较发行价10.5美元上涨7.71%。按照收盘价计算，YY市值超6亿美元。http://t.cn/zjylmfI
2012-11-21 15:23:04	0	0	#微观察#【专为儿童设计:LG推出儿童平板Kidspad 】LG即将在韩国推出一款专为小朋友设计的平板电脑。关于这款平板电脑的详细信息现在还尚不明了，公司只表示他们的工程师正致力于研究面向儿童的数字产品，他们希望这些产品能够激发儿童的好奇心。http://t.cn/zjy23wD
2012-11-21 9:32:43	0	0	#微观察#【惠普跌入财务欺诈陷阱】惠普周二表示，由于旗下英国软件公司Autonomy的会计欺诈事件，将进行88亿美元的资产减记。这一消息令华尔街震惊，也使外界对惠普董事会和管理层再次提出质疑。http://t.cn/zjLg8NH
2012-11-20 10:02:18	0	0	#微观察#【英特尔CEO提前退休】英特尔今日宣布，公司总裁兼CEO保罗·欧德宁(Paul Otellini)已决定在明年5月的公司年度股东大会上退休，届时将辞去公司管理职务和董事职位。欧德宁做出该决定后，英特尔董事会接下来将负责欧德宁的继任事宜，董事会将同时考虑内部和外部接班人选。http://t.cn/zjLq3Hs
2012-11-19 13:54:48	0	0	#微观察#美国法院与本周四批准了三星在对苹果的诉讼中增加对iPhone5的专利指控，这令两家公司的专利争端进一步升级。据悉，苹果方面也不甘示弱，三星目前正在热销的几款机型包括Galaxy Note 10.1和Galaxy SIII也被纳入了诉讼范围之中，甚至是Android 4.1操作系统也未能幸免。http://t.cn/zj2j6iq
2012-11-19 12:04:34	0	0	#时尚酷品#【音乐喷泉音响 为生活添加别样的浪漫】相信大家都听说过音乐喷泉，看着喷泉在五颜六色的映照下，随着音乐的节奏不停变化，确实是一种美的享受。近日，国外厂商推出了一款个人音响，可以让你足不出户就体验到音乐喷泉的美妙。http://t.cn/zj2pdTn
2012-11-19 9:39:27	0	0	#微观察#【电信版iPhone5真机曝光】在人们还在为iPhone 5内地何时上市而困惑时，业内已流传出首张电信版iPhone 5真机的照片，从中可看出，电信版iPhone 5在软件汉化、简体中文等各方面都已做好准备，手机也已开始下发到各省公司，以方便各地测试。http://t.cn/zj2oZKF
2012-11-16 14:06:09	0	0	#微观察#【三星GalaxyNote10.1成英皇家典藏之选】尽管英国女王伊丽莎白二世已经有86岁高龄，但是她却一直对最新科研产品非常感兴趣。现在，她又即将把三星最新平板电脑Galaxy Note 10.1收入囊中。http://t.cn/zjw9Hy3
2012-11-16 9:23:27	0	0	#微观察#【小米盒子的战略战术与战斗猜想】上一次有互联网公司以“盒子”命名产品、并且引发外界的广泛关注，可能还要追溯到2005年底时的盛大。本周三，已经成为另一家“现象级”公司的小米，推出了另一款盒子。两个同样与电视有关的产品，区别并不在于对索尼或苹果的追仿。http://t.cn/zjwISsY
2012-11-15 16:37:33	0	0	#时尚酷品#【Vuzix即将发布智能眼镜】最近，Vuzix也发布了一款智能眼镜以此对抗谷歌眼镜——Vuzix公司表示将在2013年消费电子展上发布智能眼镜M100，希望使用者能用配戴眼镜的方式完成日常通讯沟通。http://t.cn/zjZeoF5
2012-11-15 9:22:42	0	0	#微观察#【国家广电网络公司将成立】知情人士透露，国家广电网络公司组建方案已获批准，这家出身于广电的运营商将获得电信业务经营资质，但传言中的中国移动参与出资没有实现，而是主要由财政部出资作为资本注册金。http://t.cn/zjZjJkP
